image_link,results,,,,,,
/kaggle/input/fas-rcnn/L02_V019/5384.jpg,"person: 27, motorcycle: 4, bowl: 6, chair: 8, book: 4, bottle: 6, dining table: 5, cake: 7, umbrella: 1, couch: 2, cup: 2, bed: 2, sports ball: 2, vase: 1, knife: 1, truck: 1, handbag: 1, teddy bear: 1, fork: 1, broccoli: 2, banana: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5794.jpg,"person: 59, orange: 9, apple: 10, handbag: 4, tie: 1, spoon: 1, potted plant: 3, backpack: 1, cell phone: 1, dining table: 1, bowl: 1, toothbrush: 1, clock: 1, teddy bear: 1, cake: 1, broccoli: 1, cup: 1, umbrella: 1, chair: 1, truck: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/11649.jpg,"person: 5, tie: 2, snowboard: 1, book: 4, bottle: 1, skis: 1, surfboard: 1, traffic light: 2, skateboard: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27296.jpg,"tv: 2, clock: 1, chair: 2, giraffe: 1, cup: 1, person: 4, car: 1, knife: 1, wine glass: 1, train: 1, suitcase: 1, skis: 1, bird: 1, oven: 1, scissors: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27400.jpg,"person: 66, cup: 4, bus: 4, truck: 4, spoon: 2, train: 2, chair: 3, traffic light: 1, boat: 1, bottle: 2, bird: 1, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/15907.jpg,"orange: 4, person: 4, carrot: 7, dining table: 6, sandwich: 10, apple: 2, pizza: 6, cake: 9, banana: 1, broccoli: 3, hot dog: 6, donut: 4, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25559.jpg,"person: 16, umbrella: 1, handbag: 3, cup: 1, cell phone: 1, backpack: 1, wine glass: 2, vase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25291.jpg,"giraffe: 2, bird: 1, person: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/17217.jpg,"car: 18, person: 21, dog: 4, bench: 1, umbrella: 1, chair: 4, cow: 5, truck: 12, bird: 7, keyboard: 1, kite: 1, backpack: 6, boat: 1, train: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24881.jpg,"person: 4, handbag: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/21455.jpg,"person: 50, umbrella: 10, horse: 1, chair: 11, handbag: 2, boat: 5, skis: 4, dog: 1, bench: 1, surfboard: 3, snowboard: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/14807.jpg,"person: 11, donut: 1, hot dog: 1, cat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24952.jpg,"person: 2, potted plant: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/14330.jpg,"cat: 6, car: 3, scissors: 2, bird: 2, knife: 1, donut: 2, airplane: 3, person: 3, giraffe: 1, mouse: 1, toothbrush: 1, sink: 2, train: 2, cake: 1, skis: 2, clock: 1, toilet: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/22397.jpg,,,,,,,
/kaggle/input/fas-rcnn/L02_V019/15136.jpg,"person: 3, stop sign: 1, car: 1, vase: 1, chair: 4, suitcase: 1, bed: 2, umbrella: 2, book: 2, tv: 1, refrigerator: 2, couch: 1, dining table: 3, cake: 2, laptop: 1, sink: 1, apple: 1, truck: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25595.jpg,"bird: 8, car: 1, boat: 2, umbrella: 1, truck: 1, clock: 1, person: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25411.jpg,"person: 15, horse: 1, vase: 3, potted plant: 4, cow: 1, cup: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13444.jpg,"person: 47, bench: 15, umbrella: 1, handbag: 2, backpack: 2, boat: 3, train: 2, vase: 1, potted plant: 1, suitcase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/2510.jpg,"person: 5, tie: 1, book: 3, cake: 4, bottle: 4, chair: 3, pizza: 5, snowboard: 2, dining table: 6, skis: 2, laptop: 1, cell phone: 2, suitcase: 1, cup: 6, wine glass: 1, handbag: 1, knife: 1, bench: 1, surfboard: 1, mouse: 1, boat: 1, scissors: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/4611.jpg,"person: 37, potted plant: 6, backpack: 3, bowl: 1, handbag: 12, vase: 3, bottle: 4, cup: 1, cake: 1, refrigerator: 2, bed: 1, book: 3, toothbrush: 1, dining table: 1, teddy bear: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/2719.jpg,"person: 13, handbag: 2, truck: 1, chair: 7, suitcase: 2, train: 2, bed: 1, stop sign: 1, backpack: 1, cup: 1, dining table: 1, potted plant: 4, bench: 1, parking meter: 1, bottle: 1, car: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/28679.jpg,"person: 62, traffic light: 1, chair: 5, umbrella: 4, donut: 2, horse: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19378.jpg,"book: 1, airplane: 1, tv: 2, laptop: 1, car: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/18452.jpg,"person: 2, train: 1, umbrella: 2, boat: 1, traffic light: 2, airplane: 1, truck: 1, bus: 1, potted plant: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5291.jpg,"broccoli: 23, potted plant: 5, book: 1, person: 2, dining table: 2, bird: 1, carrot: 1, cake: 1, sandwich: 1, spoon: 1, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19255.jpg,"skis: 3, airplane: 3, traffic light: 1, kite: 3, train: 1, bird: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/8931.jpg,"person: 16, cell phone: 3, apple: 2, potted plant: 11, couch: 4, chair: 5, cup: 1, book: 1, bird: 1, handbag: 3, oven: 1, vase: 2, bottle: 4, cake: 1, sports ball: 1, boat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/1601.jpg,"train: 5, hair drier: 1, person: 1, refrigerator: 2, bed: 4, truck: 1, umbrella: 1, airplane: 1, toothbrush: 1, couch: 1, bird: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3010.jpg,"person: 7, chair: 4, book: 3, refrigerator: 1, tv: 1, suitcase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/18445.jpg,"person: 3, airplane: 6, teddy bear: 2, horse: 1, boat: 4, potted plant: 2, chair: 1, book: 1, hot dog: 1, bench: 1, skis: 1, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19583.jpg,"person: 13, cell phone: 1, train: 1, tie: 5, book: 8, spoon: 1, chair: 2, remote: 3, pizza: 1, scissors: 1, tv: 1, suitcase: 1, refrigerator: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3493.jpg,"person: 7, car: 14, potted plant: 4",,,,,,
/kaggle/input/fas-rcnn/L02_V019/22276.jpg,,,,,,,
/kaggle/input/fas-rcnn/L02_V019/2897.jpg,"person: 8, truck: 7, sports ball: 2, traffic light: 2, cell phone: 8, train: 5, bottle: 1, bench: 1, suitcase: 1, chair: 2, remote: 2, bus: 2, handbag: 1, car: 2, boat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/14425.jpg,"cake: 1, bowl: 1, banana: 2, dining table: 2, car: 2, oven: 1, sink: 2, traffic light: 1, chair: 1, donut: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19272.jpg,"kite: 2, skis: 1, airplane: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/503.jpg,"person: 51, handbag: 6, cup: 2, chair: 2, microwave: 1, backpack: 2, bottle: 3, dining table: 2, potted plant: 2, sports ball: 1, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13134.jpg,"car: 5, truck: 2, person: 4",,,,,,
/kaggle/input/fas-rcnn/L02_V019/10844.jpg,"tie: 5, stop sign: 2, umbrella: 3, person: 1, clock: 1, scissors: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27372.jpg,"person: 23, oven: 1, tie: 1, tv: 1, car: 1, train: 1, bench: 1, microwave: 1, truck: 1, knife: 1, dining table: 1, bus: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/18121.jpg,"car: 5, potted plant: 10, chair: 1, person: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/17991.jpg,"clock: 4, stop sign: 3, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/26022.jpg,"person: 4, tie: 1, chair: 5, wine glass: 9, bottle: 8, potted plant: 1, dining table: 2, car: 3, cup: 5, bowl: 1, boat: 1, truck: 1, tv: 1, traffic light: 1, bench: 2, train: 1, airplane: 1, book: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/1144.jpg,"person: 22, sink: 7, train: 4, bus: 1, chair: 3, cell phone: 1, umbrella: 1, truck: 1, backpack: 2, handbag: 3, tv: 1, bowl: 1, refrigerator: 1, frisbee: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/21490.jpg,"person: 49, umbrella: 8, surfboard: 4, chair: 4, boat: 1, skis: 3, handbag: 1, train: 1, frisbee: 1, suitcase: 1, bench: 1, backpack: 1, snowboard: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/4539.jpg,"person: 37, handbag: 8, cake: 2, potted plant: 9, backpack: 6, bottle: 1, dining table: 1, cell phone: 2, tie: 1, traffic light: 1, bowl: 1, cup: 1, sports ball: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/12659.jpg,"person: 26, backpack: 5, handbag: 3, suitcase: 1, car: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/9269.jpg,"person: 2, car: 4, bus: 1, train: 1, book: 1, chair: 2, wine glass: 1, microwave: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/4004.jpg,"person: 33, chair: 1, train: 3, airplane: 6, bus: 2, boat: 3, dog: 3, cell phone: 1, book: 1, truck: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/6472.jpg,"person: 18, chair: 16, potted plant: 11, bottle: 3, dining table: 12, bench: 11, umbrella: 2, banana: 2, cell phone: 2, bed: 1, bowl: 1, cup: 1, tv: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/20667.jpg,"person: 24, truck: 16, motorcycle: 3, car: 3, handbag: 2, boat: 1, chair: 1, teddy bear: 5, train: 2, bus: 5, book: 1, bottle: 1, dining table: 1, cup: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/8436.jpg,"toilet: 2, refrigerator: 2, sink: 4, oven: 1, bird: 2, elephant: 1, vase: 1, dining table: 1, sports ball: 1, bear: 1, surfboard: 1, sheep: 1, cat: 1, bowl: 1, tv: 1, microwave: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/11074.jpg,"person: 29, backpack: 5, skis: 3, snowboard: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13267.jpg,,,,,,,
/kaggle/input/fas-rcnn/L02_V019/20912.jpg,"person: 4, umbrella: 3, train: 4, airplane: 7, broccoli: 1, toilet: 1, boat: 1, traffic light: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13334.jpg,,,,,,,
/kaggle/input/fas-rcnn/L02_V019/27949.jpg,"person: 23, tie: 2, book: 1, chair: 3, backpack: 2, hair drier: 1, remote: 1, cup: 2, dining table: 1, bench: 1, handbag: 1, suitcase: 1, cell phone: 1, vase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5835.jpg,"broccoli: 59, pizza: 1, dining table: 1, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3975.jpg,"person: 12, bus: 3, airplane: 7, car: 1, train: 2, truck: 3, backpack: 1, handbag: 1, clock: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/10006.jpg,"bird: 1, person: 15, tie: 2, bottle: 1, cake: 3, vase: 1, refrigerator: 1, potted plant: 1, umbrella: 1, fire hydrant: 1, tv: 1, cup: 1, skis: 1, snowboard: 1, bed: 1, spoon: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19931.jpg,"truck: 1, car: 1, toaster: 1, suitcase: 1, cell phone: 1, bus: 1, book: 1, stop sign: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/29272.jpg,"person: 91, umbrella: 1, chair: 6, cow: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/28201.jpg,"person: 61, cup: 1, potted plant: 2, cake: 1, vase: 1, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/28871.jpg,"person: 25, tie: 6",,,,,,
/kaggle/input/fas-rcnn/L02_V019/17647.jpg,"person: 52, car: 21, traffic light: 3, tie: 3, chair: 8, motorcycle: 4, airplane: 1, backpack: 2, truck: 4, handbag: 1, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27594.jpg,"person: 85, sports ball: 1, cell phone: 4, tie: 2, suitcase: 2, hot dog: 1, umbrella: 1, bottle: 1, horse: 1, carrot: 1, chair: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13184.jpg,"person: 62, bird: 1, backpack: 8, stop sign: 1, umbrella: 4, suitcase: 2, traffic light: 3, snowboard: 6, clock: 1, car: 2, kite: 1, handbag: 5, skis: 3, bicycle: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/18179.jpg,"person: 7, chair: 2, potted plant: 3, handbag: 2, surfboard: 1, wine glass: 1, remote: 1, bench: 1, toilet: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/16442.jpg,"dining table: 1, bowl: 2, orange: 1, donut: 2, carrot: 1, pizza: 1, cake: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/591.jpg,"person: 11, handbag: 2, cake: 3, book: 3, umbrella: 5, broccoli: 7, chair: 2, bottle: 4, dining table: 1, boat: 2, tie: 1, car: 1, bench: 1, cup: 1, toothbrush: 1, truck: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3179.jpg,"clock: 3, tv: 4, refrigerator: 2, microwave: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3566.jpg,"person: 11, kite: 3, bird: 1, refrigerator: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/10865.jpg,"tie: 9, stop sign: 3, person: 1, teddy bear: 1, knife: 1, toothbrush: 1, bed: 1, scissors: 2, umbrella: 2, dining table: 1, cake: 1, clock: 2, chair: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13575.jpg,"kite: 2, bird: 2, person: 6, airplane: 2, car: 1, bench: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/2237.jpg,"person: 5, train: 9, cow: 7, bus: 2, chair: 1, refrigerator: 1, truck: 2, umbrella: 1, bed: 1, boat: 1, bench: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19477.jpg,"person: 3, chair: 4, oven: 3, airplane: 3, tv: 3, train: 2, motorcycle: 1, microwave: 1, cake: 1, knife: 1, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/6015.jpg,"person: 3, tie: 3, snowboard: 1, baseball glove: 1, book: 3, skis: 2, handbag: 3, skateboard: 1, surfboard: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3017.jpg,"person: 10, truck: 7, car: 13, potted plant: 2, chair: 10, cup: 3, dining table: 2, cow: 1, handbag: 3, cell phone: 1, spoon: 1, backpack: 4, refrigerator: 1, umbrella: 1, toothbrush: 2, bus: 1, broccoli: 1, train: 1, scissors: 1, baseball glove: 1, fork: 1, knife: 1, wine glass: 1, couch: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27500.jpg,"person: 52, bus: 4, cup: 12, car: 3, truck: 2, chair: 8, traffic light: 2, bowl: 2, train: 1, tv: 2, bottle: 2, motorcycle: 1, boat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/15039.jpg,"dining table: 3, cake: 2, spoon: 1, donut: 1, carrot: 2, banana: 3, bowl: 2, apple: 1, cup: 1, fork: 1, car: 1, vase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/13680.jpg,"person: 50, car: 7, bench: 3, potted plant: 1, traffic light: 8, train: 3, bus: 3, parking meter: 1, truck: 1, airplane: 1, backpack: 1, handbag: 1, snowboard: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/27147.jpg,"person: 83, bus: 5, laptop: 1, bird: 1, tie: 2, tv: 1, train: 2, truck: 2, chair: 2, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24831.jpg,"person: 5, bottle: 1, car: 2, potted plant: 1, handbag: 2, traffic light: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5242.jpg,"person: 41, cake: 2, bottle: 3, potted plant: 5, fork: 1, dining table: 2, handbag: 1, car: 2, traffic light: 1, sports ball: 1, broccoli: 5, vase: 1, book: 2, suitcase: 2, cow: 1, apple: 1, sheep: 1, teddy bear: 1, sandwich: 1, dog: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/8832.jpg,"person: 7, clock: 6, teddy bear: 1, train: 1, tv: 2, cup: 1, traffic light: 1, refrigerator: 1, potted plant: 1, parking meter: 1, umbrella: 1, remote: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25916.jpg,"person: 25, handbag: 2, bottle: 1, apple: 1, potted plant: 3, cup: 1, vase: 1, broccoli: 1, elephant: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/4267.jpg,"person: 3, tie: 1, book: 3, snowboard: 2, pizza: 2, bottle: 4, chair: 3, dining table: 10, cake: 2, knife: 2, laptop: 2, skis: 2, surfboard: 1, oven: 1, truck: 1, bench: 1, cup: 1, scissors: 1, wine glass: 1, vase: 1, traffic light: 1, skateboard: 1, handbag: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24981.jpg,"person: 4, potted plant: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25698.jpg,"cake: 8, person: 6, pizza: 3, boat: 1, broccoli: 1, bird: 2, knife: 1, cup: 1, dining table: 1, bear: 1, bowl: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24574.jpg,"person: 3, tie: 2, snowboard: 1, book: 3, cup: 1, baseball bat: 1, skis: 1, surfboard: 1, tennis racket: 1, bottle: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/11857.jpg,"book: 7, person: 6, clock: 4, tv: 1, cell phone: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/3264.jpg,"person: 10, motorcycle: 8, potted plant: 6, traffic light: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/15686.jpg,"dining table: 7, carrot: 22, orange: 13, cake: 13, pizza: 20, chair: 1, sandwich: 8, knife: 4, oven: 1, spoon: 1, bowl: 1, broccoli: 3, donut: 1, hot dog: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19868.jpg,"person: 24, truck: 2, chair: 1, traffic light: 2, car: 2, bus: 1, train: 1, bicycle: 1, suitcase: 2, dog: 1, backpack: 2, motorcycle: 1, airplane: 1, horse: 1, cat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/15291.jpg,"person: 19, car: 4, wine glass: 2, chair: 20, dining table: 21, bowl: 1, cup: 14, book: 2, bottle: 3, tv: 1, cake: 1, refrigerator: 1, vase: 1, laptop: 1, handbag: 2, suitcase: 1, clock: 1, knife: 2, fork: 1, potted plant: 1, motorcycle: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/9849.jpg,"person: 20, cake: 6, snowboard: 2, backpack: 3, teddy bear: 1, chair: 1, book: 1, donut: 4, dining table: 2, car: 1, bowl: 3, potted plant: 1, cup: 1, bottle: 1, couch: 2, bed: 2, skis: 2, toaster: 1, oven: 1, horse: 1, microwave: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/26689.jpg,"person: 26, tie: 9, wine glass: 1, cup: 1, umbrella: 3, teddy bear: 1, cell phone: 2, handbag: 5, chair: 3, bench: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/25230.jpg,"sports ball: 7, person: 27, bird: 6, backpack: 1, handbag: 2, umbrella: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5195.jpg,"person: 55, cake: 6, potted plant: 3, broccoli: 11, vase: 1, donut: 2, chair: 2, umbrella: 1, teddy bear: 1, bottle: 1, cup: 1, traffic light: 1, handbag: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/8420.jpg,"toilet: 4, refrigerator: 2, sink: 4, vase: 1, oven: 1, bird: 2, elephant: 1, bowl: 1, hair drier: 1, dining table: 1, sports ball: 1, tv: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24888.jpg,"bear: 1, potted plant: 2, broccoli: 1, cat: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/978.jpg,"train: 8, chair: 1, truck: 2, airplane: 1, car: 2, boat: 1, bench: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/5760.jpg,"person: 58, backpack: 2, handbag: 4, orange: 12, potted plant: 2, cake: 2, car: 2, apple: 9, clock: 1, tie: 2, cup: 1, dining table: 1, spoon: 1, dog: 1, teddy bear: 1, cell phone: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/14077.jpg,"dining table: 4, knife: 3, sandwich: 2, cake: 3, fork: 2, spoon: 1, bowl: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/24856.jpg,"person: 4, bottle: 1, stop sign: 1, traffic light: 2",,,,,,
/kaggle/input/fas-rcnn/L02_V019/16311.jpg,"person: 7, cake: 13, oven: 7, microwave: 2, dining table: 3, cup: 1, bowl: 1, toilet: 1, train: 1, donut: 1, refrigerator: 2, chair: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/2878.jpg,"person: 8, truck: 5, traffic light: 3, train: 2, bus: 2, sports ball: 1, boat: 1, car: 1, chair: 2, stop sign: 1, cup: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/26682.jpg,"person: 16, tie: 5, kite: 1, skis: 3, surfboard: 4, chair: 2, airplane: 2, handbag: 2, umbrella: 2, refrigerator: 1, baseball bat: 1, tv: 1, backpack: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/18359.jpg,"car: 20, truck: 18, person: 11, motorcycle: 2, train: 1, bus: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/19419.jpg,"person: 76, truck: 5, car: 5, tie: 7, knife: 1, handbag: 2, motorcycle: 3, suitcase: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/30066.jpg,,,,,,,
/kaggle/input/fas-rcnn/L02_V019/1727.jpg,"person: 12, traffic light: 1, train: 4, car: 2, chair: 10, truck: 2, oven: 2, refrigerator: 2, bus: 2, airplane: 1, boat: 1, handbag: 2, parking meter: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/16461.jpg,"person: 2, donut: 7, dining table: 6, remote: 3, cake: 2, pizza: 2, oven: 4, sink: 2, book: 1, keyboard: 1, microwave: 1, bench: 3, chair: 3, train: 1, bottle: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/12045.jpg,"book: 5, person: 2, donut: 1, bowl: 1, dining table: 2, clock: 1",,,,,,
/kaggle/input/fas-rcnn/L02_V019/21578.jpg,"person: 35, chair: 2, backpack: 2, donut: 1, car: 2, toothbrush: 1, handbag: 3, bus: 1",,,,,,
